"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","isotopes","adduct","pcgroup"
625.895927797981,625.892456054688,625.89794921875,280.22487,275.489526,286.506696,171318.812839303,168974.187064961,186501.078125,38,1,"","","108"
636.901976390853,636.899291992188,636.905517578125,280.149366,279.023874,281.504484,188633.167588291,187108.406660154,170774.546875,36,1,"","","108"
647.909482802168,647.905334472656,647.912963867188,280.495116,279.240246,282.892848,193753.185871501,191119.778940466,196299.890625,38,1,"","","108"
658.915560848433,658.911682128906,658.91796875,280.976616,279.468,286.016574,188705.006130842,185119.470776085,160196.0625,29,1,"","","136"
312.083576846987,312.0830078125,312.086547851562,262.754616,259.23114,278.133504,30085702.2455397,30056837.5060218,57248120,11956,1,"","","5"
653.662284337226,653.656494140625,653.665832519531,280.664364,279.023874,283.935216,157315.656859181,156055.257180553,147033.1875,49,1,"","","108"
669.921030984936,669.916748046875,669.923400878906,281.504484,280.22487,285.856074,126434.888382585,124595.452817885,133217.125,39,1,"","[M+K]+ 630.952","31"
675.549909312093,675.545104980469,675.554565429688,281.587482,278.69013,284.519088,104296.744126122,103719.179848953,94661.1328125,44,1,"","","31"
295.189486021572,295.188751220703,295.194091796875,280.22487,277.167138,283.545972,327266.037577937,290546.921179394,317071.09375,50,1,"","","108"
617.165532383372,617.1611328125,617.169006347656,281.974104,276.993516,286.016574,140047.269983425,139341.57290525,167652.421875,77,1,"","","31"
697.56314780446,697.558166503906,697.566162109375,281.889228,280.976616,285.054084,82782.2487769164,82424.0672822571,89786.2421875,48,1,"","[M+H]+ 696.56","31"
626.839971500413,626.835632324219,626.842468261719,281.889228,280.976616,285.502956,139132.327116973,138489.061507678,145680.84375,68,1,"","","31"
631.956011523206,631.951049804688,631.963256835938,282.057858,281.360232,283.212468,97442.2378486076,97440.6780709234,111604.75,111604,1,"","[M+H]+ 630.952","31"
248.249297656912,248.248443603516,248.250137329102,281.889228,280.744866,283.775466,65765.4156566308,65762.7217899642,53181.1328125,53180,1,"","","31"
627.062830527794,627.06103515625,627.065673828125,282.28623,278.133504,286.779318,136209.698113137,134822.083197581,124377.71875,40,1,"","","31"
636.735978214496,636.732971191406,636.740539550781,282.4521,281.504484,286.854696,127150.198419797,126365.747258965,118737.796875,40,1,"","[M+H]+ 635.734","31"
641.626969439113,641.625183105469,641.630798339844,282.731226,280.664364,284.131338,138316.600055666,137939.771760977,120527.2734375,74,1,"","","31"
399.14735669928,399.144592285156,399.149230957031,282.731226,281.738358,283.545972,66359.5410901475,66357.9237513053,74159.7734375,74159,1,"","","31"
442.338031246558,442.335327148438,442.340759277344,280.495116,276.766266,283.775466,168934.656399043,168928.265657866,49940.3828125,49939,1,"","","108"
641.516222898826,641.512817382812,641.52001953125,282.731226,278.948502,284.663838,180423.413123282,179662.49111447,106526.7265625,36,1,"","[M+H-C4H8]+ 696.56","31"
646.519916309483,646.517211914062,646.5234375,282.731226,281.81373,284.285964,127988.433384312,127986.373189312,139997.890625,139997,1,"","","31"
646.295255559113,646.290344238281,646.300659179688,282.806598,281.66298,286.779318,125298.835104818,123726.24907996,81369.953125,24,1,"","","82"
651.298535701882,651.289428710938,651.302429199219,282.98322,280.664364,286.016574,175987.103399202,174778.564351294,136674.984375,52,1,"","","82"
651.523675920835,651.519836425781,651.529357910156,282.892848,281.587482,285.335454,143854.177612417,142933.245981004,133836.03125,51,1,"","","82"
656.081769673835,656.078308105469,656.084594726562,282.98322,282.057858,283.775466,61410.7251188071,61409.1148613071,58320.62890625,58320,1,"","[M+K+HCOOH]+ 571.123 [M+Na+HCOOH]+ 587.096 [M+H+HCOOH]+ 609.08","82"
656.192898027405,656.187744140625,656.197631835938,282.98322,282.057858,284.663838,124471.025917828,124468.986455219,131550.53125,131550,1,"","","82"
651.634844212975,651.63134765625,651.639953613281,282.892848,281.889228,284.285964,70673.6786143461,70671.8029079113,71925.671875,71925,1,"","","82"
258.207003817151,258.205780029297,258.208251953125,282.5631,279.133128,286.506696,86758.8306729649,83311.6126061408,34502.17578125,15,1,"","[M+H]+ 257.2 [M+Na+3K-H]3+ 635.734","31"
665.975685266579,665.970031738281,665.977722167969,283.136472,282.4521,284.055966,78379.2251587482,78377.7215343733,100360.3828125,100359,1,"","","82"
661.082536444035,661.078918457031,661.088562011719,283.136472,282.057858,285.335454,126368.154064704,125910.705911274,92009.9765625,47,1,"","","82"
610.090359509894,610.086303710938,610.094055175781,283.363344,282.642852,286.70382,55138.653375905,55016.0004426565,58732.44921875,61,1,"","[M+K]+ 571.123 [M+Na]+ 587.096 [M+H]+ 609.08","82"
661.193411777557,661.189880371094,661.198120117188,283.136472,278.458878,285.933078,169887.151786136,168147.93986762,149581.46875,41,1,"","","82"
670.868144839067,670.86279296875,670.871948242188,283.287972,282.4521,286.016574,86504.6607870049,86094.5301356898,74064.0859375,39,1,"","","82"
666.087495481286,666.084716796875,666.093017578125,283.212468,282.28623,286.331202,149645.185998742,148695.615292929,132158.5,46,1,"","","82"
670.979780889318,670.976318359375,670.983215332031,283.287972,282.28623,286.70382,111142.465828668,110700.266581506,96903.7265625,47,1,"","","82"
671.201157583829,671.196044921875,671.206237792969,283.287972,282.5631,285.856074,61153.7005264292,60909.6309343534,55557.86328125,39,1,"","","82"
471.184620195329,471.182403564453,471.186157226562,283.775466,282.806598,284.892336,82737.2827721178,82735.3129084512,71295.8828125,71295,1,"","[M+Na]+ 448.195","82"
202.216978571973,202.216766357422,202.217819213867,283.058598,281.889228,286.621446,131026.782767013,130804.288205297,87326.8828125,164,1,"","","82"
467.232850835184,467.2294921875,467.237091064453,283.775466,282.98322,285.054084,76596.2832432067,76594.3341947361,63223.453125,63222,1,"","","82"
449.202711971789,449.200927734375,449.208129882812,283.775466,282.892848,285.170208,62289.981187438,61499.5542457143,52460.1875,23,1,"","[M+H]+ 448.195","82"
494.260060050727,494.254577636719,494.261260986328,283.775466,282.5631,286.102704,224916.039042555,224913.035742192,207313.9375,207313,1,"","","82"
306.192546996124,306.191711425781,306.194763183594,284.519088,283.545972,285.697956,124170.949590321,124168.932105321,122550.3203125,122549,1,"","","106"
466.22938395234,466.226379394531,466.234039306641,283.775466,282.5631,285.933078,321288.822612656,321285.77876156,280986.6875,280986,1,"","[M+H+NH3]+ 448.195","82"
278.161133217246,278.159606933594,278.162628173828,284.663838,283.545972,285.856074,231758.70475676,231756.52299376,245103.03125,245102,1,"","[M+H+NH3]+ 260.126","106"
283.115158433542,283.114135742188,283.117584228516,284.663838,283.545972,286.016574,166616.303575758,166614.080033958,165547.78125,165547,1,"","[M+Na]+ 260.126","106"
645.510983614794,645.505615234375,645.516784667969,284.663838,281.974104,285.856074,63263.2571033569,63202.7085754766,68235.9140625,118,1,"","","106"
658.516502351547,658.511962890625,658.521606445312,285.170208,282.4521,286.331202,65700.7210585463,65340.2647488177,73348.203125,39,1,"","","71"
244.207038356427,244.206390380859,244.208358764648,285.054084,283.545972,285.933078,47493.6671831381,47491.405714296,31216.009765625,31215,1,"","","71"
654.11551520555,654.109497070312,654.12060546875,285.335454,277.894512,292.602282,92336.4739650001,91261.5033167548,77766.359375,23,1,"","","71"
385.144876317656,385.141540527344,385.146911621094,284.663838,283.363344,286.102704,321206.193778605,321203.573521213,320420.46875,320419,1,"","[M+Na]+ 362.156","106"
191.164489441715,191.163391113281,191.164794921875,285.335454,284.131338,286.621446,42164.9533511411,42138.6394956441,43778.14453125,190,1,"","[M+H]+ 190.157","71"
297.106669834419,297.105041503906,297.109039306641,285.502956,284.131338,286.70382,36561.1233663914,36558.6733835343,30279.16796875,30278,1,"","[M+K+NaCOOH]+ 190.157","71"
201.112337672017,201.110427856445,201.112564086914,284.663838,283.058598,286.779318,262277.687173046,258284.553980762,246433.46875,93,1,"","[M+H-C6H10O5]+ 362.156","106"
230.1754262382,230.1748046875,230.176300048828,282.731226,278.133504,286.779318,159700.650320905,143223.187357403,58276.2265625,15,1,"","[M+H-C2H4]+ 257.2","31"
328.119021463132,328.117401123047,328.122039794922,283.455216,278.613378,286.779318,848692.071227905,818300.150827035,642853.5,84,1,"","","82"
636.499498399914,636.494018554688,636.502502441406,285.780702,285.054084,286.779318,60660.4469184518,60463.1967719632,81850.171875,66,1,"","","177"
247.246592613731,247.246063232422,247.247024536133,281.974104,280.22487,286.854696,814611.531575024,813674.312062968,552433.25,378,1,"","","31"
276.175446819744,276.175262451172,276.176879882812,283.545972,280.22487,286.854696,865084.953938074,859973.30338993,564342.625,121,1,"","","82"
277.179572081388,277.178161621094,277.182006835938,283.455216,277.167138,286.854696,337614.298017854,282603.568094173,133135.28125,16,1,"","","82"
397.004747343161,397.003540039062,397.005554199219,286.102704,285.170208,286.854696,214417.846145437,214416.266937937,266357.4375,266356,1,"","","115"
186.22192158832,186.221557617188,186.222137451172,264.968976,257.033784,272.550048,2565874.85356431,2502900.57216136,424554.90625,42,1,"","","5"
208.040026146575,208.038833618164,208.040832519531,269.89644,269.36382,270.162438,65682.9745886172,65681.9763161172,75777.8828125,138634,1,"","","59"
208.039994330866,208.038833618164,208.040832519531,264.33123,264.102732,264.45873,35990.6607728906,35990.1267758906,73471.671875,138634,1,"","","5"
208.040065001807,208.039505004883,208.040496826172,273.590166,272.679174,276.766266,266792.227994347,266788.004665947,82750.78125,82750,1,"","[M+K]+ 169.082","94"
208.040020248344,208.039657592773,208.040344238281,278.78025,277.167138,279.023874,117953.919538876,117951.982075224,71053.671875,73628,1,"","","127"
246.243262054961,246.242965698242,246.244094848633,281.974104,279.874242,286.854696,5341837.9806177,5288773.07305167,3528933.25,220,1,"","","31"
264.17549608601,264.175231933594,264.177429199219,285.335454,283.545972,287.083194,905669.343307901,905665.932415258,887121.0625,887120,1,"","","71"
265.179028102427,265.177551269531,265.180603027344,285.170208,281.66298,287.083194,229108.673508667,211406.464544878,214682.015625,24,1,"","","71"
311.08103905731,311.080963134766,311.081726074219,262.754616,259.23114,278.133504,197496715.048057,197489274.34258,384086080,68517,1,"","[M+H]+ 310.074","5"
399.002031517068,399.000610351562,399.003265380859,286.102704,285.170208,287.083194,179181.084691414,179179.284234002,186161.21875,186160,1,"","","115"
179.085331712614,179.084625244141,179.0859375,288.189936,286.70382,293.130654,3079854.91501155,3062867.53842361,1680847.875,54,1,"","[M+H]+ 178.082","2"
593.349681870074,593.348083496094,593.356201171875,288.189936,286.70382,292.602282,27144421.3911453,27144416.2299911,13368547,13368546,1,"","[M+K]+ 554.38","2"
218.109260741515,218.107757568359,218.110137939453,288.520182,286.70382,293.130654,3583654.89568901,3534922.27250356,1897769.875,16,1,"","[M+Na+NH3]+ 178.082 [M+H-CH4]+ 233.13","2"
594.352046118198,594.348815917969,594.356323242188,288.189936,286.779318,291.084042,8519505.27814576,8432403.06267029,5046374,15,1,"","","2"
592.353883780622,592.352416992188,592.35546875,288.189936,286.70382,292.602282,29082465.8958782,29076385.3081134,14972117,2430,1,"","","2"
178.07704096219,178.076141357422,178.078079223633,288.42231,286.70382,293.009274,3076993.4722149,3076987.91741018,1607988.25,1607987,1,"","[M+H-C4H8]+ 233.13","2"
591.350202688684,591.349609375,591.351318359375,288.189936,286.70382,292.602282,67902382.0570241,67902376.4534852,32880570,32880569,1,"","[2M+2K-H]+ 257.21","2"
635.311915753333,635.306762695312,635.315368652344,290.269044,289.531926,295.06239,2427781.80224927,2423616.05676823,2042269.5,131,1,"","[M+H]+ 634.305","14"
608.320036714909,608.316223144531,608.322998046875,290.377548,289.337178,293.642274,9386859.22344607,9379915.5816129,7386548,239,1,"","","14"
607.317121842664,607.314270019531,607.320373535156,290.377548,289.337178,295.176762,21897041.8057061,21801312.3711036,16697616,125,1,"","[M+H-CO]+ 634.305","14"
209.449001409971,209.447814941406,209.449966430664,288.42231,286.70382,293.530272,4144968.5180999,4144961.84004903,1685596.25,1685595,1,"","","2"
395.269495388195,395.267761230469,395.272308349609,289.941924,286.621446,295.06239,1566631.90873337,1535367.63309933,820676.8125,14,1,"","","14"
281.20077351565,281.19970703125,281.202667236328,288.42231,286.621446,293.530272,7279384.45348645,7278701.34043166,3206571.25,2796,1,"","","2"
233.132708368956,233.13249206543,233.134735107422,288.42231,284.285964,293.530272,53140121.1326181,53099922.821838,23938254,1968,1,"","","2"
234.136089139566,234.135330200195,234.136672973633,288.42231,286.621446,293.530272,10660951.3620402,10659570.5841774,5406860,3339,1,"","[M+H]+ 233.13","2"
191.084865530336,191.084167480469,191.085861206055,288.42231,284.663838,293.530272,11426921.4603629,11402980.8223308,5376661,994,1,"","","2"
295.188962892634,295.188751220703,295.190612792969,294.344142,292.710156,298.61349,1654192.62261719,1652673.32136034,1053223.375,384,1,"","","17"
285.094701120737,285.093627929688,285.096008300781,295.421136,290.269044,298.384992,781144.717837493,755125.354398336,547659.875,22,1,"","","17"
380.110567224296,380.108367919922,380.112609863281,295.98201,290.78379,297.728742,407856.897720489,406731.331943769,367026.03125,63,1,"","[M+H]+ 379.103","17"
332.139516853219,332.138305664062,332.142425537109,295.421136,290.377548,297.859368,634342.879729629,624415.744264101,505389.53125,39,1,"","[M+K]+ 293.177","17"
354.121508052788,354.118194580078,354.122344970703,295.527384,290.684544,297.859368,511863.804273524,508480.241933709,387668.15625,45,1,"","[M+Na+K-H]+ 293.177","17"
294.185499267976,294.18359375,294.1865234375,294.344142,292.710156,301.106724,7891968.1473971,7888001.89534194,4680048,1529,1,"","[M+H]+ 293.177","17"
373.175265219714,373.171630859375,373.175811767578,297.34137,295.527384,302.49822,834059.275177009,808690.141053193,539200.6875,21,1,"","","86"
371.159518113854,371.156890869141,371.160705566406,297.466368,296.210382,299.131362,309057.588214168,309054.974705747,263132.6875,263132,1,"","","86"
327.10605506818,327.104797363281,327.107208251953,297.598746,296.210382,299.396232,272755.783880833,272753.053152261,204538.25,204537,1,"","","86"
352.115771467341,352.115631103516,352.116394042969,295.527384,289.639428,301.106724,24115748.8453142,23766522.4172456,13806781,465,1,"","[M+H-CO]+ 379.103","17"
353.119128025222,353.118560791016,353.120941162109,295.527384,289.73655,301.106724,4851971.5218425,4817033.58698937,2909060,510,1,"","","17"
284.091640716225,284.091033935547,284.09228515625,295.421136,289.639428,301.106724,6051477.17252659,5976359.05917032,3133460.25,353,1,"","","17"
500.379658392679,500.375885009766,500.3828125,301.106724,297.859368,304.697196,123359.803012801,123354.303020714,38768.03515625,38767,1,"","","219"
580.292757702246,580.288452148438,580.297302246094,305.617062,304.848066,306.902304,92264.7506732665,92263.0045709665,97932.1328125,97931,1,"","[M+H]+ 579.287","91"
553.269628498962,553.26513671875,553.270935058594,305.617062,304.697196,306.751806,119569.963650421,119568.104717564,126281.1484375,126280,1,"","","91"
292.206400588839,292.203674316406,292.206817626953,299.525982,294.71364,307.180554,1317200.25586025,1289846.18924737,468290.40625,33,1,"","","26"
386.128475611944,386.126770019531,386.129058837891,306.069558,305.466186,307.255926,86963.5105004467,86961.8260392702,113877.0390625,113876,1,"","","154"
552.266600162088,552.261413574219,552.267822265625,305.617062,304.496448,307.826298,496333.029501067,496330.011824504,447938.9375,447938,1,"","[M+H-C2H4]+ 579.287","91"
350.10043215112,350.098480224609,350.101226806641,299.525982,293.240778,304.772694,5599535.72317805,5505514.22161395,5862701,156,1,"","","26"
309.142852097521,309.140441894531,309.145233154297,308.127918,306.144936,310.081158,76693.1926367671,75782.4183747992,58245.49609375,16,1,"","","199"
451.228672953953,451.224304199219,451.230895996094,310.081158,309.070668,310.763652,60058.6914267782,60057.0980300724,67869.921875,67869,1,"","[M+Na]+ 428.24","93"
306.22114893342,306.218872070312,306.222442626953,310.15653,309.300036,311.502024,68180.2452126245,68178.2750128351,59256.5546875,59256,1,"","","93"
320.20807440247,320.20654296875,320.210845947266,310.231908,309.070668,311.86152,341465.965012917,341463.301017826,217944,217943,1,"","","93"
215.127114565346,215.124938964844,215.12825012207,310.231908,307.637676,313.48401,289453.349947417,281375.385059172,199814.828125,42,1,"","[M+2H]2+ 428.24","93"
297.1312307706,297.129119873047,297.133666992188,310.231908,308.429544,313.408638,610706.347886519,609900.744889987,438120.3125,258,1,"","[M+Na]+ 274.142","93"
292.176206013667,292.174468994141,292.177459716797,310.231908,309.070668,312.654516,594320.891067139,593790.205000575,380076.34375,279,1,"","[M+H+NH3]+ 274.142","93"
363.22695229644,363.224060058594,363.228118896484,312.202014,310.763652,313.257762,137668.878186912,137666.724182821,193347.984375,193347,1,"","[M+Na+NaCOOH]+ 272.247","78"
223.063587707124,223.06282043457,223.064376831055,312.579012,311.633148,313.63488,48245.9267169019,48244.0990485541,50621.0546875,50620,1,"","[M+K]+ 184.105","78"
353.14753276878,353.145904541016,353.149505615234,310.15653,308.58042,315.172998,221019.875896026,219117.725270416,80842.15625,33,1,"","","93"
344.299683974201,344.298309326172,344.301208496094,312.80526,311.86152,313.938756,108054.022991949,108052.032307449,113460.875,113460,1,"","","78"
495.091242055435,495.088134765625,495.093933105469,312.654516,311.273652,316.558488,92371.9420387688,90308.8911990971,36901.3515625,10,1,"","","78"
325.097141718126,325.095458984375,325.097351074219,313.257762,312.277392,314.205756,371728.268777021,371726.42806593,431965.0625,431964,1,"","[M+H]+ 324.09","78"
321.143078864715,321.140014648438,321.145599365234,313.257762,312.50364,317.915976,124563.806360247,121220.616342273,87978.6640625,11,1,"","","78"
347.079209683366,347.077972412109,347.081024169922,313.257762,312.428268,314.334876,124968.707983699,124966.892166556,142598.546875,142598,1,"","[M+Na]+ 324.09","78"
198.185686690421,198.184539794922,198.186187744141,312.729888,309.576534,316.33011,201971.970504278,193182.344072382,115676.8984375,27,1,"","","78"
365.278439896917,365.27685546875,365.281280517578,312.880764,309.444174,315.50574,124919.961870109,121842.477266307,64886.2265625,24,1,"","[3M+2Na]2+ 228.193","78"
175.148485616766,175.147888183594,175.148941040039,312.352764,306.902304,317.915976,227379.431584976,213558.757963057,51642.94921875,16,1,"","","78"
271.190159783651,271.188873291016,271.191375732422,313.710258,313.107012,314.937498,48655.5536591534,48614.1397160217,50938.5546875,107,1,"","","211"
240.232666590499,240.232086181641,240.233520507812,312.880764,308.944164,318.185472,229180.755340699,212677.129039653,90211.828125,16,1,"","","78"
251.183182599988,251.181747436523,251.184951782227,312.202014,305.84331,315.172998,419160.728820369,418224.521404749,102932.796875,102,1,"","[M+Na]+ 228.193","78"
273.25413236561,273.253051757812,273.254608154297,312.352764,306.902304,316.217862,469659.054759541,469650.193619004,109839.15625,109838,1,"","[M+H]+ 272.247","78"
273.25417279389,273.253723144531,273.254608154297,312.352764,307.105182,312.352764,267967.003356127,267961.641696258,107146.25,109838,1,"","[M+H]+ 272.247","78"
249.206580872159,249.206024169922,249.207748413086,313.63488,310.612776,315.319872,185605.058507071,185016.341759013,141554.765625,86,1,"","","78"
343.296935828647,343.296295166016,343.298950195312,312.80526,311.633148,315.50574,719286.092495255,719282.324567904,514451.375,514450,1,"","[3M+2H]2+ 228.193","78"
229.199709842841,229.199035644531,229.200057983398,312.352764,306.523188,317.099358,447838.756759579,446522.484537182,96381.25,70,1,"","[M+H]+ 228.193","78"
261.110269168195,261.108520507812,261.11181640625,299.131362,292.270536,304.496448,973313.450369575,809256.453216599,356340.84375,26,1,"","","26"
558.42153781388,558.41943359375,558.426330566406,315.319872,313.408638,317.781978,121958.197862034,121954.427741345,52951.5078125,52951,1,"","","13"
301.07597163886,301.073852539062,301.077209472656,316.674858,313.18239,321.349578,139728.429038766,138661.89308885,169744.265625,80,1,"","[M+Na]+ 278.086","13"
272.186501439331,272.185607910156,272.188171386719,317.781978,316.558488,319.193472,85582.9821271984,85444.3520492065,107161.125,116,1,"","[M+K+NH3]+ 216.197 [M+H+NH3]+ 254.152","13"
318.301091812102,318.299011230469,318.303039550781,317.915976,316.674858,319.57209,54544.9961026774,54542.7573324956,54085.6171875,54085,1,"","[M+H]+ 317.292","13"
638.302963060589,638.299438476562,638.30615234375,317.915976,316.974732,319.45797,488284.931794432,488282.821042132,710479.4375,710478,1,"","[M+H+NH3]+ 620.269","13"
643.257921846331,643.254028320312,643.263488769531,318.040476,317.099358,320.599458,284445.436613512,283466.688135815,350318.09375,104,1,"","[M+Na]+ 620.269","13"
291.272960707337,291.272277832031,291.273712158203,318.305598,317.099358,319.45797,164611.257301406,164609.02282688,157187.171875,157186,1,"","","13"
231.251601019345,231.250747680664,231.252792358398,317.915976,316.33011,321.090204,106469.57546169,106385.053532863,95529.8828125,199,1,"","","13"
276.280667627025,276.279663085938,276.281616210938,316.974732,315.172998,321.854448,359809.331363355,359676.467962559,296302.1875,552,1,"","[M+H-COCH2]+ 317.292","13"
255.159535859981,255.158538818359,255.160659790039,318.185472,310.763652,326.427168,363454.553114623,347341.01573811,297819.9375,46,1,"","[M+K]+ 216.197 [M+H]+ 254.152","13"
159.157731949554,159.157379150391,159.158111572266,315.50574,313.710258,324.532182,1499186.89191507,1485856.51368489,1153171.875,228,1,"","[M+K]+ 120.195 [M+H]+ 158.151","13"
159.157730454891,159.157379150391,159.158111572266,315.50574,315.50574,322.325694,464182.647589122,454462.637877474,629748.625,228,1,"","[M+K]+ 120.195 [M+H]+ 158.151","13"
255.232381471003,255.230560302734,255.234451293945,319.06197,317.646978,324.303684,60752.1436810932,58728.5056981557,32366.14453125,11,1,"","","229"
208.039466048605,208.038681030273,208.04069519043,294.114522,290.78379,301.976214,862915.054210766,838612.486241082,137093.46875,21,1,"","","137"
168.016437637773,168.015747070312,168.017135620117,294.469392,290.269044,303.32658,791250.269613042,771630.864982942,132112.875,12,1,"","","17"
230.248245517822,230.247528076172,230.248764038086,318.040476,315.918738,323.489442,807021.358743416,793545.28334532,513562.53125,67,1,"","[3M+Na+2K-H]2+ 120.195","13"
250.178246993136,250.178115844727,250.178482055664,312.277392,306.373434,318.305598,3527029.42165619,3437115.52559725,705448.0625,56,1,"","[M+Na]+ 227.188","78"
280.096554210729,280.094421386719,280.097381591797,317.099358,310.537404,324.303684,495380.085210995,446571.46660656,405959.34375,33,1,"","","13"
280.196819011635,280.196380615234,280.197509765625,288.42231,286.506696,293.530272,117442649.783357,117405652.482988,47422348,3453,1,"","[M+Na]+ 257.21","2"
193.97380716168,193.972579956055,193.974746704102,294.114522,290.585292,302.49822,1141581.58273579,1106201.07817397,145757.125,19,1,"","","137"
277.180435778406,277.177856445312,277.182952880859,312.579012,305.541564,320.599458,610952.281805464,456939.904445589,249162.125,15,1,"","[3M+2H]2+ 184.105","78"
290.269439049245,290.268432617188,290.270111083984,318.380976,316.974732,323.84931,1170619.70776994,1170216.82139243,880272.4375,839,1,"","[M+H-C2H4]+ 317.292","13"
185.02364889962,185.02294921875,185.024017333984,296.559876,290.269044,296.684628,451342.634961015,444881.498735267,149228.96875,30,1,"","","17"
228.196319071679,228.196151733398,228.196411132812,312.352764,307.180554,317.646978,3302316.28768917,3217658.59612029,679094.75,38,1,"","[M+H]+ 227.188","78"
275.277798598686,275.277526855469,275.279022216797,316.974732,314.937498,323.374938,3733791.61811763,3703518.03132139,3164414,294,1,"","","13"
350.652143454398,350.649963378906,350.65380859375,322.221324,320.482206,324.532182,169097.422493859,168726.035523203,100972.1796875,66,1,"","","20"
350.151333574093,350.149810791016,350.154083251953,322.221324,320.215836,326.891538,405620.975827727,404506.643116264,168086.359375,62,1,"","","20"
285.240866014548,285.239868164062,285.242065429688,321.473076,319.193472,324.303684,521315.24782612,521310.297308245,187829.921875,187829,1,"","","25"
302.26922667685,302.267364501953,302.271362304688,322.74294,321.473076,328.06428,173506.160745439,170292.030741515,127611.6953125,28,1,"","","20"
330.071597528519,330.070770263672,330.073822021484,322.64157,321.854448,324.303684,505756.77033283,505754.47417408,533748.4375,533747,1,"","[M+Na]+ 307.082","20"
331.164953197546,331.163055419922,331.166320800781,322.64157,321.854448,324.303684,622879.628113285,622877.331954535,617874.3125,617873,1,"","","20"
272.258721247031,272.257415771484,272.259674072266,321.854448,318.040476,332.955,808902.751578106,792720.738179139,460956.8125,85,1,"","[M+K]+ 233.296 [M+Na]+ 249.27 [M+H]+ 271.252","25"
279.093285612998,279.091491699219,279.093811035156,317.099358,309.70404,326.427168,3542743.96785741,3327457.07339627,2385493,59,1,"","[M+H]+ 278.086","13"
284.237637024233,284.237182617188,284.239288330078,321.349578,319.193472,327.009666,2435429.40392774,2431831.48531526,962371.375,256,1,"","","25"
309.09287049149,309.092651367188,309.094635009766,322.64157,321.473076,324.532182,1680772.92254125,1680770.03338558,1513056.75,1513056,1,"","","20"
371.093756345716,371.092468261719,371.096557617188,321.473076,317.099358,326.771664,930801.132780351,860156.210793113,233399.5,28,1,"","","25"
158.154243634144,158.153915405273,158.154403686523,315.50574,308.505042,324.631302,13249588.0224312,13147006.0155292,11051871,1423,1,"","","13"
247.167300706502,247.165634155273,247.16877746582,331.10976,323.374938,335.217354,2467601.41698268,2467589.9505164,315763.90625,268070,1,"","","1"
247.166966557991,247.165634155273,247.168167114258,294.114522,290.684544,303.024834,1331435.75977107,1331423.41948106,158391.78125,147925,1,"","","137"
247.167408386937,247.167083740234,247.167694091797,312.729888,309.070668,312.956136,468771.228640152,468767.232158781,150159.78125,151199,1,"","","78"
266.081295547326,266.080474853516,266.081970214844,296.914254,295.06239,302.35446,193111.430775657,193104.138705657,70371.640625,70371,1,"","","86"
266.081261445784,266.078918457031,266.082366943359,320.961954,314.068254,324.631302,696030.756226922,696020.193178922,129279.6875,129279,1,"","","25"
266.081503102619,266.080688476562,266.082275390625,310.081158,310.005654,310.386528,18736.5863043255,18736.1102118255,43587.28125,49006,1,"","","93"
308.089398296787,308.089233398438,308.089965820312,322.74294,321.473076,327.937404,9851910.91427147,9851190.42875978,8652006,3680,1,"","[M+H]+ 307.082","20"
308.089398296787,308.089233398438,308.089965820312,322.74294,322.74294,327.937404,3802741.29657247,3802271.67043,6574313,3680,1,"","[M+H]+ 307.082","20"
270.315875704032,270.313781738281,270.317077636719,331.46151,324.933174,335.51685,5250282.61364259,5106779.7305506,709468.1875,34,1,"","[M+H]+ 269.305","1"
274.274439876596,274.274017333984,274.277008056641,317.099358,310.005654,326.302542,20269050.228126,19961411.8880184,16896130,267,1,"","","13"
279.19361133992,279.192443847656,279.194396972656,288.42231,285.502956,293.530272,1063522770.68474,1063520851.86755,439986880,220078,1,"","","2"
279.194199184666,279.193756103516,279.194580078125,315.430374,312.880764,318.833472,2234783.91898117,2233159.76994996,464574.3125,232,1,"","[3M+2Na+K-H]2+ 158.151","13"
302.12852871956,302.127624511719,302.130615234375,325.2348,323.84931,328.364904,7832994.52732593,7832990.57618118,8297341,8297340,1,"","","7"
323.108147434931,323.107971191406,323.110076904297,325.2348,323.717814,330.612012,9724736.75920206,9724731.20554256,9625147,9625146,1,"","[M+Na]+ 300.119","7"
491.226096375699,491.221984863281,491.228210449219,327.26241,326.302542,332.955,150226.726466207,148903.172215378,129790.1328125,44,1,"","[M+Na]+ 468.24","105"
226.123139258287,226.122436523438,226.124465942383,327.009666,325.6578,334.57086,440066.112945467,437559.032268905,325551.40625,110,1,"","[M+2H-H2O]2+ 468.24","105"
441.346173642249,441.345123291016,441.348266601562,327.808656,326.543166,329.434398,293121.089870696,293118.379340696,263210.96875,263210,1,"","[M+Na]+ 418.357","98"
419.363593226584,419.363006591797,419.365478515625,327.808656,326.771664,330.726888,386021.310421964,386018.433895419,358917.71875,358917,1,"","[M+H]+ 418.357","98"
301.126260340063,301.125915527344,301.127685546875,325.2348,323.717814,329.939268,61059086.6919772,61059080.6649436,62984524,62984523,1,"","[M+H]+ 300.119","7"
301.126258978394,301.125915527344,301.126861572266,325.2348,325.2348,329.939268,17686824.6605353,17686819.9560673,36789000,62984523,1,"","[M+H]+ 300.119","7"
300.123073153893,300.122955322266,300.12646484375,325.2348,323.717814,331.46151,325058875.228168,325058867.871657,343777504,343777503,1,"","","7"
